"9309","Center for Child Health & Resiliency","Hospital Extension Clinic","890 Prospect Avenue",,"Bronx","New York","10459","7094","Bronx",+0040.820988,-0073.901009
"931","Sunrise Manor Center for Nursing and Rehabilitation","Residential Health Care Facility - SNF","1325 Brentwood Road",,"Bay Shore","New York","11706","51","Suffolk",+0040.740219,-0073.239174
"9310","HSS Physiatry & Pain Management","Hospital Extension Clinic","429 East 75th Street",,"New York","New York","10021","7093","New York",+0040.769276,-0073.953278
"9311","Project Renewal Inc Mobile Medical Van (Care Van)","Mobile Diagnostic and Treatment Center Extension Clinic","8 East Third Street",,"New York","New York","10003","7093","New York",+0040.726082,-0073.991211
"9312","HSS Queens Outpatient Center","Hospital Extension Clinic","176-60 Union Turnpike",,"Fresh Meadows","New York","11366","7096","Queens",+0040.725754,-0073.790661
"9313","Carnegie Hill Endoscopy, LLC","Diagnostic and Treatment Center","1516 Lexington Avenue",,"New York","New York","10029","7093","New York",+0040.786766,-0073.950356
"9314","NYU Langone Orthopedic Center","Hospital Extension Clinic","333 East 38th Street",,"New York","New York","10016","7093","New York",+0040.746288,-0073.971489
"9316","Healthcare Choices NY, Inc.","Diagnostic and Treatment Center Extension Clinic","21-10 Borden Avenue",,"Long Island City","New York","11101","7096","Queens",+0040.740353,-0073.949745
"9317","NYU Langone Center for Women's Health","Hospital Extension Clinic","207 East 84th Street",,"New York","New York","10028","7093","New York",+0040.777412,-0073.954582
"9318","Columbia Memorial Hospital Valatie Campus","Hospital Extension Clinic","2827 US Route 9",,"Valatie","New York","12184","10","Columbia",+0042.419167,-0073.684418
"9319","Johnstown Surgery Center","Hospital Extension Clinic","434 South Kingsboro Avenue",,"Johnstown","New York","12095","17","Fulton",+0043.032804,-0074.343398
"932","Ross Center for Nursing and Rehabilitation","Residential Health Care Facility - SNF","839 Suffolk Avenue",,"Brentwood","New York","11717","51","Suffolk",+0040.782433,-0073.241150
"9320","Northern Westchester Hospital at Yorktown Imaging","Hospital Extension Clinic","1940 Commerce Street",,"Yorktown","New York","10598","59","Westchester",+0041.274940,-0073.780914
"9321","Hudson River Healthcare - Spring Valley","Diagnostic and Treatment Center Extension Clinic","2 Pearlman Drive",,"Spring Valley","New York","10977","43","Rockland",+0041.105316,-0074.032349
"9322","Putnam Gastroenterology","Diagnostic and Treatment Center","667 Stoneleigh Avenue",,"Carmel","New York","10512","39","Putnam",+0041.386158,-0073.664238
"9324","Refuah Health Twin","Diagnostic and Treatment Center Extension Clinic","5 Twin Avenue",,"Spring Valley","New York","10977","43","Rockland",+0041.117424,-0074.050247
"9326","Brooklyn Dialysis Center","Diagnostic and Treatment Center","915 Dean Street",,"Brooklyn","New York","11238","7095","Kings",+0040.678535,-0073.959801
"9327","UPSTATE C.A.R.E.","Hospital Extension Clinic","601 E. Genesee Street",,"Syracuse","New York","13202","33","Onondaga",+0043.047562,-0076.143600
"9329","Cooperative Magnetic Imaging Center","Diagnostic and Treatment Center Extension Clinic","1729 Burrstone Road",,"New Hartford","New York","13413","32","Oneida",+0043.094315,-0075.279503
"9330","Oneida Healthcare Imaging at OOS","Hospital Extension Clinic","357 Genesee Street",,"Oneida","New York","13421","26","Madison",+0043.078629,-0075.658684
"9331","Fulton Medical Health Center","Hospital Extension Clinic","510 S. Fourth Street",,"Fulton","New York","13069","37","Oswego",+0043.314819,-0076.405846
"9332","Oneida Health Sleep Center","Hospital Extension Clinic","601 Seneca Street",,"Oneida","New York","13421","26","Madison",+0043.077267,-0075.651970
"9333","Bassett Healthcare - Clinton","Hospital Extension Clinic","34 Chenango Avenue",,"Clinton","New York","13323","32","Oneida",+0043.049747,-0075.380699
"9334","Lourdes Center for Mental Health","Hospital Extension Clinic","184 Court Street",,"Binghamton","New York","13905","3","Broome",+0042.100109,-0075.905945
"9335","CHMC - Ravinder Agarwal Renal Center","Hospital Extension Clinic","124 Ford Avenue",,"Ogdensburg","New York","13669","44","Saint Lawrence",+0044.693020,-0075.499672
"9336","Rochester Hearing and Speech Center - Webster Office","Diagnostic and Treatment Center Extension Clinic","1170 Ridge Road",,"Webster","New York","14580","27","Monroe",+0043.210640,-0077.442009
"9337","St. John's Penfield Homes","Residential Health Care Facility - SNF","65 Sonoma Drive",,"Fairport","New York","14450","27","Monroe",+0043.110699,-0077.448196
"9338","Highland Family Medicine Extension","Hospital Extension Clinic","757 South Clinton Avenue",,"Rochester","New York","14620","27","Monroe",+0043.142666,-0077.599258
"9339","Strong Women's Health Program","Hospital Extension Clinic","125 Lattimore Road",,"Rochester","New York","14620","27","Monroe",+0043.118511,-0077.624039
"934","Momentum at South Bay for Rehabilitation and Nursing","Residential Health Care Facility - SNF","340 East Montauk Highway",,"East Islip","New York","11730","51","Suffolk",+0040.734638,-0073.174622
"9340","Syracuse Surgery Center","Diagnostic and Treatment Center","3400 Vickery Road",,"Syracuse","New York","13212","33","Onondaga",+0043.107254,-0076.159653
"9341","Montefiore Medical Center Henry and Lucy Moses Division Mobile Dental Van #2","Mobile Hospital Extension Clinic","111 East 210 Street",,"Bronx","New York","10467","7094","Bronx",+0040.879951,-0073.880562
"9342","NYU Langone Rusk Ambulatory Care Center","Hospital Extension Clinic","240 East 38th Street",,"New York","New York","10016","7093","New York",+0040.747627,-0073.974976
"9343","Maimonides Breast Center","Hospital Extension Clinic","745 64th Street",,"Brooklyn","New York","11220","7095","Kings",+0040.633896,-0074.012894
"9344","Holiday Park Health Center","Hospital Extension Clinic","2666 West State Street",,"Olean","New York","14760","4","Cattaraugus",+0042.077095,-0078.460129
"9345","Strong Eastside Orthopedics & Rehab Clinic","Hospital Extension Clinic","2064 Fairport Nine Mile Point Road",,"Penfield","New York","14526","27","Monroe",+0043.133602,-0077.441673
"9347","United Memorial Medical Center Woman's Care Center","Hospital Extension Clinic","11225 Maple Ridge Road",,"Medina","New York","14103","36","Orleans",+0043.207592,-0078.398091
"9348","Anthony Jordan Health Center at Kennedy Towers","Diagnostic and Treatment Center Extension Clinic","666 South Plymouth Ave",,"Rochester","New York","14608","27","Monroe",+0043.142353,-0077.619461
"9349","Anthony Jordan Health Center at Glenwood Gardens","Diagnostic and Treatment Center Extension Clinic","41 Kestrel Street",,"Rochester","New York","14613","27","Monroe",+0043.175472,-0077.644272
"935","Our Lady of Consolation Nursing and Rehabilitative Care Center","Residential Health Care Facility - SNF","111 Beach Drive",,"West Islip","New York","11795","51","Suffolk",+0040.690891,-0073.292473
"9350","Mount St. Mary's Orthopedic Services","Hospital Extension Clinic","5320 Military Road",,"Lewiston","New York","14092","31","Niagara",+0043.153240,-0079.029205
"9352","Downtown Dental Center","Diagnostic and Treatment Center Extension Clinic","228 East Main Street",,"Rochester","New York","14604","27","Monroe",+0043.157234,-0077.606308
"9353","Hillside Children's Center","Diagnostic and Treatment Center Extension Clinic","1183 Monroe Avenue",,"Rochester","New York","14620","27","Monroe",+0043.137878,-0077.578552
"9354","Developmentally Disabled Clinic at Monroe Community Hospital","Diagnostic and Treatment Center Extension Clinic","435 East Henrietta Road",,"Rochester","New York","14620","27","Monroe",+0043.112251,-0077.616165
"9355","Strong Wound Center","Hospital Extension Clinic","160 Sawgrass Drive",,"Rochester","New York","14620","27","Monroe",+0043.112461,-0077.607056
"9357","Unity Dialysis at Chili","Hospital Extension Clinic","3379 Chili Avenue",,"Rochester","New York","14624","27","Monroe",+0043.098736,-0077.763046
"9358","University Gastroenterology at the Philip G. Holtzapple Endoscopy Center","Diagnostic and Treatment Center","1000 East Genesee Street",,"Syracuse","New York","13210","33","Onondaga",+0043.046757,-0076.136467
"9359","Phoenix Health Services Center","Hospital Extension Clinic","7 Bridge Street",,"Phoenix","New York","13135","37","Oswego",+0043.229626,-0076.300415
"9361","Franklin Women's Shelter","Diagnostic and Treatment Center Extension Clinic","1122 Franklin Avenue",,"Bronx","New York","10456","7094","Bronx",+0040.828342,-0073.905624
"9362","Menorah Campus Health Services","Diagnostic and Treatment Center","461 John James Audubon Parkway",,"Amherst","New York","14228","14","Erie",+0043.015785,-0078.782272
"9364","Stevenson Family Health Center","Diagnostic and Treatment Center Extension Clinic","731 White Plains Road",,"Bronx","New York","10473","7094","Bronx",+0040.821575,-0073.858223
"9365","NYP/Queens Wound Healing Center","Hospital Extension Clinic","144-45 87th Avenue",,"Jamaica","New York","11435","7096","Queens",+0040.706882,-0073.811638
"9366","Rahma Health Clinic","Diagnostic and Treatment Center","3100 S. Salina Street",,"Syracuse","New York","13205","33","Onondaga",+0043.017967,-0076.141777
"9367","Jackson Avenue Family Residence","Diagnostic and Treatment Center Extension Clinic","691 East 138th Street",,"Bronx","New York","10454","7094","Bronx",+0040.805367,-0073.913879
"9368","Nelson Avenue Family Residence","Diagnostic and Treatment Center Extension Clinic","1625-11 Nelson Avenue",,"Bronx","New York","10453","7094","Bronx",+0040.846775,-0073.918961
"9369","Wards Island Project","Diagnostic and Treatment Center Extension Clinic","111 Sunken Garden Loop, Suite 137-143",,"New York","New York","10035","7093","New York",+0040.786139,-0073.931857
"9370","Kensington OB/GYN","Hospital Extension Clinic","462 Grider Street",,"Buffalo","New York","14215","14","Erie",+0042.927170,-0078.829224
"9371","Rochester General Imaging at Alexander Park","Hospital Extension Clinic","214 Alexander Park",,"Rochester","New York","14607","27","Monroe",+0043.149170,-0077.597397
"9373","Renal Care of Suffern","Diagnostic and Treatment Center Extension Clinic","30 Route 59",,"Suffern","New York","10901","43","Rockland",+0041.112610,-0074.130806
"9375","Family Health Center of Harlem","Diagnostic and Treatment Center","1824 Madison Avenue",,"New York","New York","10034","7093","New York",+0040.801773,-0073.943626
"9376","Gowanda Urgent Care and Gowanda Medical Center","Hospital Extension Clinic","34 Commercial Street",,"Gowanda","New York","14070","4","Cattaraugus",+0042.458614,-0078.931793
"9377","North Shore/LIJ Imaging Center at Glen Cove","Hospital Extension Clinic","10 Medical Plaza",,"Glen Cove","New York","11542","29","Nassau",+0040.874603,-0073.623009
"9378","UCPA of the North Country School-Based Portable Dental Equipment","School Based Diagnostic and Treatment Center Extension Clinic","4 Commerce Lane",,"Canton","New York","13617","44","Saint Lawrence",+0044.589157,-0075.177544
"9379","West Side GI","Diagnostic and Treatment Center","619 West 54th Street",,"New York","New York","10019","7093","New York",+0040.769203,-0073.994598
"938","Peconic Bay Medical Center","Hospital","1300 Roanoke Avenue",,"Riverhead","New York","11901","51","Suffolk",+0040.933643,-0072.674278
"9380","Jamaica Hospital Sleep Center","Hospital Extension Clinic","Trump Pavilion, Lower Level","89-40 135th Street","Jamaica","New York","11418","7096","Queens",+0040.700286,-0073.815895
"9381","Clifton Springs Family Medicine","Hospital Extension Clinic","165 East Union Street",,"Newark","New York","14513","58","Wayne",+0043.046654,-0077.093529
"9382","UHS Primary Care Endwell","Hospital Extension Clinic","800 Hooper Road",,"Endwell","New York","13760","3","Broome",+0042.128170,-0076.028564
"9384","Morrisania Dialysis Center","Diagnostic and Treatment Center Extension Clinic","1160 Teller Avenue",,"Bronx","New York","10456","7094","Bronx",+0040.831406,-0073.912041
"9385","Jamaica Hospital Mental Health Clinic","Hospital Extension Clinic","90-09 Van Wyck Expressway",,"Jamaica","New York","11418","7096","Queens",+0040.699696,-0073.815239
"9387","Mohawk Valley Dialysis Center","Diagnostic and Treatment Center","115 Towne Square Drive",,"Amsterdam","New York","12010","28","Montgomery",+0042.960804,-0074.184807
"9388","Noyes Creekside Family Medicine","Hospital Extension Clinic","12 North Church Street",,"Canaseraga","New York","14822","2","Allegany",+0042.462021,-0077.777122
"9389","Altmar-Parish-Williamstown Elementary School","School Based Diagnostic and Treatment Center Extension Clinic","640 County Route 22",,"Parish","New York","13131","37","Oswego",+0043.442978,-0076.052109
"9390","Central Square Medical Health Center","Hospital Extension Clinic","3045 East Avenue",,"Central Square","New York","13036","37","Oswego",+0043.287125,-0076.131012
"9391","UHS Vestal","Hospital Extension Clinic","4417 Vestal Parkway",,"Vestal","New York","13850","3","Broome",+0042.095600,-0075.967598
"9392","Delevan Health Center","Hospital Extension Clinic","38 North Main Street",,"Delevan","New York","14042","4","Cattaraugus",+0042.491486,-0078.480171
"9393","Oneida Health Verona Family Care","Hospital Extension Clinic","5553 Main Street",,"Verona","New York","13478","32","Oneida",+0043.130727,-0075.581211
"9394","Putnam Hospital Center Outpatient Rehabilitation Services - Katonah Satellite","Hospital Extension Clinic","160 Harris Road",,"Bedford Hills","New York","10507","59","Westchester",+0041.244732,-0073.684219
"9395","Central Park Dialysis Center","Diagnostic and Treatment Center Extension Clinic","1249 5th Avenue",,"New York","New York","10029","7093","New York",+0040.794212,-0073.951065
"9396","Ellis Cushing Medical Arts Building","Hospital Extension Clinic","624 McClellan Street",,"Schenectady","New York","12304","46","Schenectady",+0042.805328,-0073.917274
"9397","Friends for the Day","Adult Day Health Care Program - Offsite","101 Candy Apple Lane",,"Newark","New York","14513","58","Wayne",+0043.060822,-0077.098625
"9398","Orleans Community Health Center","Primary Care Hospital - Critical Access Hospital Extension Clinic","14789 Route 31",,"Albion","New York","14411","37","Oswego",+0043.241627,-0078.165054
"9399","Peninsula Community Health Center","Diagnostic and Treatment Center Extension Clinic","1967 Turnbull Avenue",,"Bronx","New York","10473","7094","Bronx",+0040.823139,-0073.856194
"940","HRHCare Riverhead","Diagnostic and Treatment Center Extension Clinic","300 Center Drive",,"Riverhead","New York","11901","51","Suffolk",+0040.912382,-0072.668228
"9400","Christian Health Service of Syracuse, Inc","Diagnostic and Treatment Center","3200 Burnet Avenue",,"Syracuse","New York","13206","33","Onondaga",+0043.060844,-0076.093269
"9401","Sherburne Adult Day Health Care Program","Adult Day Health Care Program - Offsite","38 Main Street",,"Sherburne","New York","13460","8","Chenango",+0042.679839,-0075.500144
"9402","Phelps at Croton","Hospital Extension Clinic","440 South Riverside Avenue",,"Croton-on-Hudson","New York","10520","59","Westchester",+0041.193958,-0073.879456
"9403","Planned Parenthood Staten Island Health Center","Diagnostic and Treatment Center Extension Clinic","23 Hyatt Street",,"Staten Island","New York","10301","7097","Richmond",+0040.641933,-0074.077248
"9404","Ellis Hospital - Medical Center of Clifton Park","Hospital Extension Clinic","103 Sitterly Road",,"Clifton Park","New York","12065","45","Saratoga",+0042.853439,-0073.775124
"9405","Roswell Park Cancer Institute Niagara","Hospital Extension Clinic","6934 Williams Road",,"Niagara Falls","New York","14304","31","Niagara",+0043.084652,-0078.940720
"9406","Hudson Valley Hospital Center Infusion Center","Hospital Extension Clinic","1978 Crompond Road",,"Cortlandt Manor","New York","10567","59","Westchester",+0041.291515,-0073.893532
"9407","Jones Memorial Medical Practices, Bolivar","Hospital Extension Clinic","120 First Street",,"Bolivar","New York","14715","2","Allegany",+0042.066044,-0078.168999
"9409","Faxton-St. Luke's - Imaging Services","Hospital Extension Clinic","106 Business Park Drive",,"Utica","New York","13502","32","Oneida",+0043.090973,-0075.279434
"941","Acadia Center for Nursing and Rehabilitation","Residential Health Care Facility - SNF","1146 Woodcrest Avenue",,"Riverhead","New York","11901","51","Suffolk",+0040.930679,-0072.684074
"9410","Corning Hospital Same Day Surgery Center","Hospital Extension Clinic","31 Arnot Road","2nd floor, Suite B","Horseheads","New York","14845","7","Chemung",+0042.161896,-0076.874283
"9411","HealthAlliance Hospital Broadway Campus Physical Therapy","Hospital Extension Clinic","371 Broadway",,"Kingston","New York","12401","55","Ulster",+0041.926094,-0073.994728
"9412","Outpatient Oncology Clinic","Hospital Extension Clinic","125 Red Creek Drive",,"Rochester","New York","14623","27","Monroe",+0043.067722,-0077.629646
"9413","Koinonia Primary Care","Diagnostic and Treatment Center","553 Clinton Avenue",,"Albany","New York","12206","1","Albany",+0042.665302,-0073.768982
"9414","Weill Cornell Imaging at NYP-West Side","Diagnostic and Treatment Center Extension Clinic","2315 Broadway",,"New York","New York","10024","7093","New York",+0040.786949,-0073.977875
"9415","Community Health Center of Lockport","Diagnostic and Treatment Center Extension Clinic","38 Heritage Court",,"Lockport","New York","14094","31","Niagara",+0043.169167,-0078.692627
"9417","North Tonawanda Primary Care Center","Hospital Extension Clinic","1089 Kinkead Avenue",,"North Tonawanda","New York","14120","31","Niagara",+0043.053071,-0078.872174
"9418","Strong Brockport Clinic","Hospital Extension Clinic","80 West Avenue",,"Brockport","New York","14420","27","Monroe",+0043.220142,-0077.940994
"9419","HealthAlliance Hosp Bdwy Campus Radiology and PT","Hospital Extension Clinic","16 West Bridge Street",,"Saugerties","New York","12477","55","Ulster",+0042.076492,-0073.954826
"9421","RGH ILS Hudson Center Medical Clinic","Hospital Extension Clinic","2066 Hudson Avenue",,"Rochester","New York","14617","27","Monroe",+0043.205322,-0077.600601
"9422","The Chautauqua Center","Diagnostic and Treatment Center","319 Central Avenue",,"Dunkirk","New York","14048","6","Chautauqua",+0042.484440,-0079.334892
"9424","St. Mary's Medical Arts Building","Hospital Extension Clinic","425 Guy Park Avenue",,"Amsterdam","New York","12866","28","Montgomery",+0042.953724,-0074.216080
"9425","Smith House Health Center","Primary Care Hospital - Critical Access Hospital Extension Clinic","39 Farrell Road",,"Willsboro","New York","12996","15","Essex",+0044.372658,-0073.394829
"9426","Linden Medical Group","Hospital Extension Clinic","30 Hagen Drive",,"Rochester","New York","14625","27","Monroe",+0043.125015,-0077.516937
"9427","NYU Langone Center for Women's Imaging","Hospital Extension Clinic","221 Lexington Ave",,"New York","New York","10016","7093","New York",+0040.745899,-0073.979996
"9428","NSUH LIJ Imaging at Syosset","Hospital Extension Clinic","100 Lafayette Drive",,"Syosset","New York","11797","29","Nassau",+0040.811646,-0073.509987
"943","St Catherine of Siena Hospital","Hospital","50 Route 25A",,"Smithtown","New York","11787","51","Suffolk",+0040.867531,-0073.220222
"9430","St. Lawrence Community Health Center","Diagnostic and Treatment Center Extension Clinic","1764-1766 Westchester Avenue",,"Bronx","New York","10472","7094","Bronx",+0040.831394,-0073.867867
"9431","St. Peter's Addiction Recovery Center","Hospital","3 Mercycare Lane",,"Guilderland","New York","12084","1","Albany",+0042.701252,-0073.904968
"9435","Sunnyview Therapy Services","Hospital Extension Clinic","579 Troy Schenectady Road",,"Latham","New York","12110","1","Albany",+0042.751701,-0073.766205
"9436","Harrisville Health Center","Primary Care Hospital - Critical Access Hospital Extension Clinic","14214 Church Street",,"Harrisville","New York","13648","24","Lewis",+0044.149136,-0075.324829
"9437","Regional Wound Care Center","Hospital Extension Clinic","267 Hill Road",,"Rome","New York","13440","32","Oneida",+0043.220039,-0075.418999
"9439","Montefiore Einstein Center for Heart and Vascular Care at 1628 Eastchester Road","Hospital Extension Clinic","1628 Eastchester Road",,"Bronx","New York","10461","7094","Bronx",+0040.845135,-0073.845207
"9440","Ahava Medical and Rehabilitation Center","Diagnostic and Treatment Center Extension Clinic","16-18 Sumner Place",,"Brooklyn","New York","11206","7095","Kings",+0040.700390,-0073.940971
"9441","Joseph P. Addabbo Family Health Center","Diagnostic and Treatment Center Extension Clinic","118-11 Guy Brewer Boulevard",,"Jamaica","New York","11434","7096","Queens",+0040.683353,-0073.782394
"9442","Lafayette Medical Approach, LLC","Diagnostic and Treatment Center","233 Lafayette Street",,"New York","New York","10012","7093","New York",+0040.722435,-0073.996964
"9443","Premium Health","Diagnostic and Treatment Center","620 Foster Avenue",,"Brooklyn","New York","11230","7095","Kings",+0040.630184,-0073.971024
"9444","NY Med","Diagnostic and Treatment Center","69-15b Austin Street",,"Forest Hills","New York","11375","7096","Queens",+0040.721569,-0073.848480
"9445","Mobile Van #4-Refuah Health Center","Diagnostic and Treatment Center Extension Clinic","728 North Main Street",,"Spring Valley","New York","10977","43","Rockland",+0041.139950,-0074.035431
"9447","Nyack Hospital Prenatal Center","Hospital Extension Clinic","258 High Avenue",,"Nyack","New York","10960","43","Rockland",+0041.093925,-0073.928352
"9448","The Endoscopy Center of New York","Diagnostic and Treatment Center","201 East 93rd Street",,"New York","New York","10128","7093","New York",+0040.783381,-0073.950852
"9449","Open Door Brewster","Diagnostic and Treatment Center Extension Clinic","155 Main Street",,"Brewster","New York","10509","39","Putnam",+0041.395714,-0073.610565
"9450","Southampton Hospital Radiology at Hampton Bays","Hospital Extension Clinic","182 West Montauk Highway","Building B","Hampton Bays","New York","11946","51","Suffolk",+0040.874554,-0072.536560
"9451","Champlain Family Health","Diagnostic and Treatment Center Extension Clinic","828 State Route 11",,"Champlain","New York","12919-4966","9","Clinton",+0044.978494,-0073.440378
"9452","Thelma C. Davidson Adair Medical/Dental clinic","Diagnostic and Treatment Center Extension Clinic","565 Manhattan Avenue",,"New York","New York","10027","7093","New York",+0040.809978,-0073.953293
"9454","Cornerstone Family Healthcare:  Mobile Health Unit","Mobile Diagnostic and Treatment Center Extension Clinic","147-201 Lake Street",,"Newburgh","New York","12550","35","Orange",+0041.495663,-0074.029892
"9455","Cornerstone Family Healthcare at Highland Falls","Diagnostic and Treatment Center Extension Clinic","127 Main Street",,"Highland Falls","New York","10928","35","Orange",+0041.361748,-0073.967850
"9457","Coxsackie Family Care","Hospital Extension Clinic","9 Law Street",,"West Coxsackie","New York","12192","19","Greene",+0042.365345,-0073.831108
"9458","Morris Heights Center 233rd Street","Diagnostic and Treatment Center Extension Clinic","825 E 233rd Street",,"Bronx","New York","10453","7094","Bronx",+0040.892262,-0073.853622
"9459","CPH Primary Care","Hospital Extension Clinic","145 Market Street",,"Potsdam","New York","13676","44","Saint Lawrence",+0044.680161,-0074.987000
"9460","Andes Health Center","Hospital Extension Clinic","245 Lower Main Street",,"Andes","New York","13731","12","Delaware",+0042.186298,-0074.787773
"9461","Adirondack Cardiology","Hospital Extension Clinic","6 Hearts Way",,"Queensbury","New York","12804","56","Warren",+0043.338558,-0073.653053
"9463","Queens Boulevard ASC, LLC","Diagnostic and Treatment Center","95-25 Queens Boulevard",,"Rego Park","New York","11374","7096","Queens",+0040.730934,-0073.863846
"9467","WNY Medical Management","Diagnostic and Treatment Center","700 Michigan Avenue",,"Buffalo","New York","14203","14","Erie",+0042.891365,-0078.866020
"9469","Penn Yan Community Health","Diagnostic and Treatment Center Extension Clinic","112 Kimball Avenue",,"Penn Yan","New York","14527","61","Yates",+0042.654888,-0077.056328
"9470","ParCare Community Health Network","Diagnostic and Treatment Center","445 Park Ave",,"Brooklyn","New York","11205","7095","Kings",+0040.696579,-0073.958878
"9471","Saratoga Medical Oncology - Hematology","Hospital Extension Clinic","3 Care Lane",,"Saratoga Springs","New York","12866","45","Saratoga",+0043.085854,-0073.807434
"9472","Samaritan Senior Village, Inc.","Residential Health Care Facility - SNF","22691 Campus Drive",,"Watertown","New York","13601","22","Jefferson",+0043.988098,-0075.937401
"9473","Queens Endoscopy ASC, LLC","Diagnostic and Treatment Center","Utopia Center","176-60 Union Turnpike","Flushing","New York","11366","7096","Queens",+0040.773457,-0073.792709
"9474","Oak Orchard Community Health Center","Diagnostic and Treatment Center Extension Clinic","77 South Main Street",,"Lyndonville","New York","14098","36","Orleans",+0043.319138,-0078.388695
"9475","Mobile Medical Unit","Mobile Diagnostic and Treatment Center Extension Clinic","123-125 W. 124th Street",,"New York","New York","10027","7093","New York",+0040.807384,-0073.946495
"9476","Mobile Dental Unit","Mobile Diagnostic and Treatment Center Extension Clinic","123-125 W. 124th Street",,"New York","New York","10027","7093","New York",+0040.807384,-0073.946495
"9479","St Barnabas Ambulatory Care Center","Hospital Extension Clinic","4487 Third Avenue",,"Bronx","New York","10457","7094","Bronx",+0040.853554,-0073.891510
"9480","St. Anthony Sleep Disorder Institute","Hospital Extension Clinic","74 North Main Street",,"Florida","New York","10921","35","Orange",+0041.333950,-0074.357468
"9481","City Wide Health Facility Inc.","Diagnostic and Treatment Center","105 Kings Highway",,"Brooklyn","New York","11223","7095","Kings",+0040.606144,-0073.987297
"9484","Jordan at CCIA","Diagnostic and Treatment Center Extension Clinic","120 North Main Street",,"Canandaigua","New York","14424","34","Ontario",+0042.891716,-0077.284294
"9485","Brooklyn Plaza Med Ctr Whitman-Ingersoll-Farragut H C","Diagnostic and Treatment Center Extension Clinic","297 Myrtle Avenue",,"Brooklyn","New York","11205","7095","Kings",+0040.693428,-0073.976097
"9486","The Burke Rehabilitation and Sports Medicine Clinic","Hospital Extension Clinic","325 Route 100",,"Somers","New York","10589","59","Westchester",+0041.325966,-0073.686310
"9487","MMG - Via Verde","Hospital Extension Clinic","730 Brook Avenue",,"Bronx","New York","10455","7094","Bronx",+0040.819489,-0073.912247
"9488","Samaritan Family Health Center at Sackets Harbor","Hospital Extension Clinic","105 Barracks Drive",,"Sackets Harbor","New York","13685","22","Jefferson",+0043.950241,-0076.110893
"9489","St. Elizabeth Medical Group - Town of Webb Health Center","Hospital Extension Clinic","114 South Shore Road",,"Old Forge","New York","13420","21","Herkimer",+0043.764023,-0074.842743
"949","Brookside Multicare Nursing Center","Residential Health Care Facility - SNF","7 Route 25A",,"Smithtown","New York","11787","51","Suffolk",+0040.859619,-0073.213394
"9490","Manhattan Surgery Center","Diagnostic and Treatment Center","619 West 54th Street",,"New York","New York","10019","7093","New York",+0040.769203,-0073.994598
"9491","Health Services of Northern New York, Inc.","Long Term Home Health Care Program","56 Market Street",,"Potsdam","New York","13676","44","Saint Lawrence",+0044.670826,-0074.986778
"9492","NYU Langone Brooklyn Ambulatory Surgery and Endoscopy Center","Hospital Extension Clinic","1630 East 14th Street",,"Brooklyn","New York","11229","7095","Kings",+0040.609608,-0073.959465
"9493","Flushing Endoscopy Center, LLC","Diagnostic and Treatment Center","136-02 Roosevelt Avenue",,"Flushing","New York","11354","7096","Queens",+0040.759727,-0073.829292
"9494","The Burke Rehabilitation Outpatient Clinic at Ridge Hill","Hospital Extension Clinic","73 Market Street",,"Yonkers","New York","10710","59","Westchester",+0040.962402,-0073.856026
"9496","Grant Middle School","School Based Diagnostic and Treatment Center Extension Clinic","2400 Grant Boulevard",,"Syracuse","New York","13208","33","Onondaga",+0043.073860,-0076.148781
"9497","Franklin Magnet Elementary School","School Based Diagnostic and Treatment Center Extension Clinic","428 Alvord Street",,"Syracuse","New York","13208","33","Onondaga",+0043.062378,-0076.146500
"9498","Mohawk Valley Eye Surgery Center","Diagnostic and Treatment Center","108 Holland Circle Drive",,"Amsterdam","New York","12010","28","Montgomery",+0042.973042,-0074.188293
"950","St. James Rehabilitation & Healthcare Center","Residential Health Care Facility - SNF","275 Moriches Road",,"St James","New York","11780","51","Suffolk",+0040.879143,-0073.142174
"9500","Cornerstone Family Healthcare:  Harper Health for Individuals and Families in Transition","Diagnostic and Treatment Center Extension Clinic","290 Broadway",,"Newburgh","New York","12550","35","Orange",+0041.500694,-0074.020454
"9501","Highland Breast Imaging at Jordan and Highland Medical Imaging at Jordan","Hospital Extension Clinic","82 Holland Street",,"Rochester","New York","14605","27","Monroe",+0043.168159,-0077.603317
"9502","Workmens Circle Dialysis Center","Diagnostic and Treatment Center","3155 Grace Avenue",,"Bronx","New York","10469","7094","Bronx",+0040.874420,-0073.837212
"9504","BMS Dental Genesis","Diagnostic and Treatment Center Extension Clinic","330 Hinsdale Street",,"Brooklyn","New York","11207","7095","Kings",+0040.666916,-0073.899483
"9506","North Country Obstetrics and Gynecology","Diagnostic and Treatment Center Extension Clinic","90 South Street",,"Glens Falls","New York","12801-4328","56","Warren",+0043.307623,-0073.647703
"9509","Rockaway Dialysis","Diagnostic and Treatment Center","529 Beach 20th Street",,"Far Rockaway","New York","11691","7096","Queens",,
"951","St Johnland Nursing Center, Inc","Residential Health Care Facility - SNF","395 Sunken Meadow Road",,"Kings Park","New York","11754","51","Suffolk",+0040.901970,-0073.240585
"9511","CenterLight Healthcare Diagnostic and Treatment Center","Diagnostic and Treatment Center Extension Clinic","122-140 Bushwick Avenue",,"Brooklyn","New York","11206","7095","Kings",+0040.710926,-0073.940445
